datetime,open,high,low,close,volume
1634284800000,59229.0,59450.0,58800.0,58949.7,817.22660671
1634288400000,58949.7,59358.2,58757.7,59353.8,374.93289489
1634292000000,59353.7,59386.8,58883.0,59291.7,355.99512548
1634295600000,59291.6,59537.2,59201.1,59525.7,268.63934713
1634299200000,59525.8,59575.4,59203.4,59273.0,281.23111261
1634302800000,59272.9,60370.0,59233.4,59972.0,858.91793094
1634306400000,59972.0,60261.6,59636.8,60078.1,721.24840892
1634310000000,60078.1,60120.5,59678.6,60039.9,632.49512109
1634313600000,60033.1,61530.7,59999.0,61461.2,1233.82896398
1634317200000,61461.2,61870.0,61081.2,61754.4,741.23706979
1634320800000,61746.8,61847.4,61514.6,61652.5,373.59642694
1634324400000,61652.4,61688.3,61243.6,61449.3,274.44176012
1634328000000,61449.3,62980.9,60900.1,62541.0,2874.05767089
1634331600000,62541.0,62559.5,60800.0,61228.0,739.19906045
1634335200000,61219.1,61541.7,61219.0,61304.2,307.16793108
1634338800000,61295.1,61815.6,60923.7,61691.8,322.48350096
1634342400000,61691.8,61779.0,61177.6,61447.8,734.14439664
1634346000000,61447.9,61548.6,61199.7,61379.7,577.40669071
1634349600000,61386.4,61716.2,61109.0,61617.4,424.25860338
1634353200000,61617.4,61730.0,61359.9,61646.1,537.60087826
1634356800000,61646.2,62162.1,61545.1,61737.8,688.18115068
1634360400000,61737.9,62356.7,61720.0,62131.6,567.15270227
1634364000000,62131.6,62311.2,61861.1,61870.2,427.67457233
1634367600000,61870.2,61970.0,61560.4,61740.9,364.92467858
1634371200000,61740.8,62050.0,61486.0,61551.9,779.66848118
1634374800000,61551.9,61658.8,61401.0,61434.1,440.37740902
1634378400000,61434.0,61686.1,61345.5,61552.2,299.22446052
1634382000000,61552.2,61769.2,61433.8,61615.8,418.88851539
1634385600000,61615.7,61615.8,60436.9,60679.7,931.62427187
1634389200000,60679.6,61098.7,60539.9,61021.9,385.81177596
1634392800000,61021.9,61260.1,60766.0,60900.1,324.46834856
1634396400000,60900.1,61136.2,60658.3,60955.6,315.98365218
1634400000000,60955.5,61045.2,60521.1,60654.0,758.61334364
1634403600000,60653.9,60700.0,60158.7,60598.5,368.26522668
1634407200000,60595.5,61227.7,60513.0,61067.0,333.3387301
1634410800000,61067.0,61080.3,60818.4,60828.1,193.98661351
1634414400000,60828.1,61065.2,60548.8,61029.1,253.40385232
1634418000000,61028.0,61306.7,60678.7,60678.7,246.17064345
1634421600000,60678.3,60947.4,60500.0,60799.0,224.93739913
1634425200000,60799.0,61081.0,60713.2,60884.0,208.20662049
1634428800000,60883.9,61171.1,60488.0,60923.3,869.48542227
1634432400000,60923.3,61434.4,60877.1,61085.3,595.11540464
1634436000000,61085.4,61224.2,60850.2,61095.8,354.20672515
1634439600000,61095.8,61373.8,61036.2,61133.2,536.01838457
1634443200000,61133.2,61255.5,60906.7,60911.5,503.37538872
1634446800000,60916.4,60960.9,60626.1,60657.3,249.26299041
1634450400000,60661.2,60861.8,60568.4,60674.0,223.12395558
