datetime,open,high,low,close,volume
1634205600000,0.0037667,0.0037774,0.0037558,0.003775,125477554.182692
1634209200000,0.003776,0.0038299,0.0037696,0.0038054,338658568.766511
1634212800000,0.0038057,0.0038325,0.0037917,0.0037989,308001141.081365
1634216400000,0.0037989,0.0038079,0.0037673,0.0037811,160637100.576856
1634220000000,0.0037805,0.0038023,0.0037622,0.0037778,180248816.308032
1634223600000,0.0037788,0.0037805,0.0037285,0.0037565,262906013.861259
1634227200000,0.0037565,0.0037724,0.0037176,0.003731,230172474.986545
1634230800000,0.0037308,0.003753,0.003724,0.0037414,120004345.278208
1634234400000,0.003739,0.0037566,0.003717,0.0037534,140233031.1518
1634238000000,0.0037528,0.0037598,0.0037197,0.0037436,117958695.65687
1634241600000,0.0037443,0.0037472,0.0037145,0.003728,146770676.343603
1634245200000,0.0037289,0.0037616,0.0037289,0.0037593,109223028.362572
1634248800000,0.0037609,0.0037613,0.0037319,0.0037488,96377492.051337
1634252400000,0.0037488,0.0037654,0.0037316,0.0037541,84818457.352346
1634256000000,0.0037545,0.0037557,0.003681,0.0036923,197597661.436435
1634259600000,0.0036889,0.0036997,0.0036603,0.0036866,121691516.012975
1634263200000,0.0036826,0.0037545,0.0036636,0.0037527,164081886.736644
1634266800000,0.0037532,0.0037756,0.0037412,0.0037456,151153667.498661
1634270400000,0.0037456,0.0037542,0.0037164,0.00375,124018818.439778
1634274000000,0.0037496,0.0037723,0.0037324,0.003766,251437209.061531
1634277600000,0.0037639,0.0037692,0.003696,0.003698,346262090.304784
1634281200000,0.0036977,0.0037042,0.00367,0.0036735,313707545.483484
1634284800000,0.0036744,0.0036786,0.0035426,0.0035581,785245565.556856
1634288400000,0.0035577,0.0035789,0.0035183,0.0035673,436480467.891813
1634292000000,0.0035683,0.003575,0.0035403,0.0035707,283170149.65845
1634295600000,0.0035707,0.0035975,0.0035693,0.0035884,172817398.057487
1634299200000,0.0035874,0.0036631,0.0035828,0.0036244,536083886.638867
1634302800000,0.0036283,0.0036888,0.0035952,0.0036042,462076277.033609
1634306400000,0.0036054,0.0036286,0.0035875,0.003606,211532876.783396
1634310000000,0.0036054,0.0036505,0.0036054,0.0036258,258785099.32125
1634313600000,0.0036249,0.003661,0.0036062,0.0036575,364488816.748156
1634317200000,0.0036579,0.0037183,0.0036531,0.003671,440275178.436192
1634320800000,0.0036705,0.0037269,0.0036705,0.0037097,237846053.903663
1634324400000,0.00371,0.0037201,0.0036804,0.0036936,149397097.785201
1634328000000,0.003693,0.0037131,0.0036778,0.0037035,349878822.800446
1634331600000,0.0037042,0.0037166,0.0036543,0.003665,236590846.822
1634335200000,0.003662,0.0036756,0.0036401,0.0036439,152571871.980372
1634338800000,0.0036438,0.0036516,0.0036247,0.0036336,145357353.954183
1634342400000,0.0036336,0.0036793,0.0036214,0.0036514,194921021.838773
1634346000000,0.0036496,0.0036715,0.0036334,0.0036527,116652883.779085
1634349600000,0.0036533,0.00368,0.0036395,0.0036736,127692784.516313
1634353200000,0.0036727,0.0036727,0.0036198,0.0036265,197105625.594778
1634356800000,0.0036274,0.0036511,0.0036166,0.0036441,202299863.771333
1634360400000,0.0036439,0.003659,0.0036405,0.003652,179217905.189723
1634364000000,0.0036516,0.0036611,0.0036415,0.0036505,175975995.650644
1634367600000,0.0036507,0.0036547,0.0036364,0.0036477,208449062.261404
1634371200000,0.0036476,0.0036782,0.0036437,0.0036745,201685993.960626
1634374800000,0.0036758,0.0036885,0.0036675,0.0036762,187594876.667162
1634378400000,0.0036766,0.0037061,0.003675,0.0036932,247924962.50086
1634382000000,0.0036924,0.0037155,0.0036833,0.0037069,198602113.371289
1634385600000,0.0037085,0.0037201,0.0035997,0.0036262,478972980.700725
1634389200000,0.0036254,0.003656,0.0036173,0.003656,209076370.971501
1634392800000,0.003655,0.0036623,0.0036378,0.0036463,118347878.15657
1634396400000,0.0036434,0.0036574,0.0036249,0.0036484,134404834.719283
1634400000000,0.003648,0.0036566,0.0036291,0.0036434,127613312.236353
1634403600000,0.0036424,0.0036459,0.0036115,0.0036458,206352207.645805
1634407200000,0.0036435,0.0036441,0.0036239,0.0036344,86755912.602477
1634410800000,0.0036365,0.0036389,0.0036133,0.0036148,112285058.863725
1634414400000,0.003615,0.0036313,0.0036027,0.0036263,165750706.601943
1634418000000,0.0036273,0.0036292,0.0036053,0.0036108,132209169.301537
1634421600000,0.00361,0.003645,0.0036027,0.0036378,158808245.170313
1634425200000,0.0036371,0.0036394,0.0036201,0.0036244,70229629.114382
1634428800000,0.0036254,0.0036284,0.0035795,0.0036145,216372826.145429
1634432400000,0.0036146,0.0036373,0.0036102,0.0036316,98489613.388338
1634436000000,0.0036328,0.0036383,0.0036168,0.0036213,64733520.149531
1634439600000,0.003621,0.0036356,0.0036164,0.0036252,147429845.39886
1634443200000,0.0036245,0.0036409,0.0036196,0.0036233,180993642.401509
1634446800000,0.0036243,0.0036267,0.0036108,0.0036132,109914629.083707
1634450400000,0.0036142,0.0036307,0.0036142,0.0036222,99271919.050304
