datetime,open,high,low,close,volume
1636506000000,0.0041646,0.0041993,0.0041498,0.0041667,424149735.255721
1636509600000,0.0041673,0.0041979,0.0041411,0.0041447,378888373.992928
1636513200000,0.0041466,0.0041466,0.0040355,0.0040464,463274326.459899
1636516800000,0.0040464,0.0040847,0.0040113,0.0040826,303521290.199747
1636520400000,0.0040816,0.0040829,0.0040376,0.0040377,1804577406.31886
1636524000000,0.0040377,0.0040748,0.0040376,0.0040708,4784460515.568618
1636527600000,0.0040709,0.0040791,0.0040458,0.0040537,4192957369.958326
1636531200000,0.0040541,0.0040639,0.0040242,0.0040508,10442424511.709772
1636534800000,0.0040507,0.0040734,0.0040403,0.0040594,5751056878.230864
1636538400000,0.0040593,0.0040927,0.004046,0.0040909,4256406027.904757
1636542000000,0.0040908,0.0041107,0.0040651,0.0040939,4112110460.292609
1636545600000,0.0040932,0.0041,0.004025,0.0040305,4881031670.525626
1636549200000,0.0040304,0.0040994,0.0040135,0.0040884,3529409991.834703
1636552800000,0.0040885,0.0041198,0.0040792,0.0040888,3610142182.552036
1636556400000,0.0040893,0.0041214,0.0040893,0.004109,5049342294.542903
1636560000000,0.004109,0.0041451,0.0041029,0.0041243,7060912990.738506
1636563600000,0.0041236,0.0041364,0.0041028,0.0041364,4097879663.559098
1636567200000,0.0041361,0.0041382,0.004057,0.0040694,3885847925.496624
1636570800000,0.0040691,0.0041009,0.0039381,0.003941,1843263107.659678
1636574400000,0.0039416,0.0039782,0.0037866,0.003849,2491971800.535594
1636578000000,0.003847,0.0038757,0.0035,0.0036779,2945977788.266813
1636581600000,0.0036763,0.0038219,0.0036528,0.0038059,901883723.693992
1636585200000,0.0038057,0.0038106,0.003744,0.0037991,496460417.401251
1636588800000,0.003797,0.0038154,0.0037289,0.0038129,702809726.001842
1636592400000,0.0038114,0.0038168,0.0037628,0.0037903,312684727.768828
1636596000000,0.0037895,0.0037997,0.0037405,0.0037953,662038179.596325
1636599600000,0.0037952,0.0038176,0.0037823,0.0038147,1060309843.318988
